t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
51283,hold,15.2370,10.0971,-0.0004,-0.0037,35.5900,0.0000,58.0417,0.0000
51579,hold,15.2339,10.0977,0.0017,0.0167,35.5900,0.0000,58.0179,0.0000
51918,hold,15.2293,10.0979,-0.0017,-0.0172,35.5900,0.0000,57.9826,0.0000
52277,hold,15.2265,10.0977,0.0009,0.0091,35.5900,0.0000,57.9614,0.0000
52746,hold,15.2235,10.0971,0.0005,0.0048,35.5900,0.0000,57.9386,0.0000
53075,hold,15.2190,10.0961,0.0004,0.0038,35.5900,0.0000,57.9044,0.0000
53391,hold,15.2154,10.0950,-0.0020,-0.0202,35.5900,0.0000,57.8772,0.0000
53747,hold,15.2125,10.0959,-0.0014,-0.0139,35.5900,0.0000,57.8548,0.0000
54029,hold,15.2115,10.0969,-0.0002,-0.0021,35.5900,0.0000,57.8474,0.0000
54658,hold,15.2083,10.0960,0.0003,0.0028,35.5900,0.0000,57.8230,0.0000
55150,hold,15.2021,10.0957,-0.0018,-0.0179,35.5900,0.0000,57.7760,0.0000
55402,hold,15.2019,10.0954,-0.0000,-0.0005,35.5900,0.0000,57.7748,0.0000
55915,hold,15.1978,10.0956,0.0001,0.0005,35.5900,0.0000,57.7433,0.0000
56430,hold,15.1945,10.0966,0.0011,0.0116,35.5900,0.0000,57.7181,0.0000
56674,hold,15.1923,10.0962,0.0006,0.0056,35.5900,0.0000,57.7015,0.0000
57003,hold,15.1914,10.0972,-0.0002,-0.0019,35.5900,0.0000,57.6949,0.0000
57362,hold,15.1884,10.0971,-0.0003,-0.0033,35.5900,0.0000,57.6716,0.0000
57660,hold,15.1854,10.0971,0.0011,0.0115,35.5900,0.0000,57.6494,0.0000
58221,hold,15.1831,10.0970,-0.0003,-0.0027,35.5900,0.0000,57.6315,0.0000
58747,hold,15.1768,10.0972,-0.0010,-0.0100,35.5900,0.0000,57.5841,0.0000
59248,hold,15.1753,10.0969,0.0001,0.0011,35.5900,0.0000,57.5722,0.0000
59596,hold,15.1727,10.0972,0.0002,0.0020,35.5900,0.0000,57.5527,0.0000
59997,hold,15.1703,10.0977,-0.0004,-0.0042,35.5900,0.0000,57.5347,0.0000
60344,hold,15.1684,10.0954,0.0012,0.0123,35.5900,0.0000,57.5202,0.0000
60707,hold,15.1657,10.0977,-0.0003,-0.0026,35.5900,0.0000,57.4993,0.0000
61559,hold,15.1616,10.0954,0.0015,0.0148,35.5900,0.0000,57.4688,0.0000
62336,hold,15.1560,10.0974,0.0005,0.0051,35.5900,0.0000,57.4264,0.0000
62686,hold,15.1519,10.0950,-0.0010,-0.0098,35.5900,0.0000,57.3950,0.0000
62973,hold,15.1518,10.0968,0.0008,0.0085,35.5900,0.0000,57.3940,0.0000
63322,hold,15.1482,10.0971,-0.0001,-0.0015,35.5900,0.0000,57.3672,0.0000
63738,hold,15.1473,10.0979,0.0001,0.0008,35.5900,0.0000,57.3604,0.0000
64018,hold,15.1446,10.0975,0.0008,0.0076,35.5900,0.0000,57.3394,0.0000
64374,hold,15.1413,10.0975,0.0005,0.0052,35.5900,0.0000,57.3145,0.0000
64734,hold,15.1403,10.0968,0.0001,0.0015,35.5900,0.0000,57.3069,0.0000
65004,hold,15.1381,10.0970,0.0003,0.0034,35.5900,0.0000,57.2902,0.0000
65355,hold,15.1355,10.0990,0.0015,0.0156,35.5900,0.0000,57.2705,0.0000
65663,hold,15.1333,10.0965,0.0001,0.0011,35.5900,0.0000,57.2545,0.0000
66391,hold,15.1296,10.0979,-0.0008,-0.0077,35.5900,0.0000,57.2259,0.0000
66700,hold,15.1265,10.0971,-0.0003,-0.0028,35.5900,0.0000,57.2031,0.0000
67193,hold,15.1260,10.0973,0.0005,0.0053,35.5900,0.0000,57.1992,0.0000
67611,hold,15.1210,10.0964,-0.0011,-0.0114,35.5900,0.0000,57.1611,0.0000
68224,hold,15.1181,10.0961,-0.0004,-0.0043,35.5900,0.0000,57.1392,0.0000
68695,hold,15.1149,10.0989,0.0010,0.0096,35.5900,0.0000,57.1153,0.0000
69078,hold,15.1147,10.0967,-0.0004,-0.0038,35.5900,0.0000,57.1133,0.0000
69438,hold,15.1101,10.0982,-0.0003,-0.0026,35.5900,0.0000,57.0785,0.0000
69737,hold,15.1097,10.0982,-0.0004,-0.0040,35.5900,0.0000,57.0756,0.0000
70510,hold,15.1046,10.0969,-0.0010,-0.0105,35.5900,0.0000,57.0374,0.0000
71012,hold,15.1028,10.0979,-0.0002,-0.0016,35.5900,0.0000,57.0238,0.0000
71551,hold,15.0995,10.0994,-0.0001,-0.0008,35.5900,0.0000,56.9984,0.0000
71801,hold,15.0970,10.0970,-0.0001,-0.0007,35.5900,0.0000,56.9796,0.0000
72185,hold,15.0947,10.0965,-0.0003,-0.0032,35.5900,0.0000,56.9622,0.0000
72539,hold,15.0926,10.0989,-0.0016,-0.0163,35.5900,0.0000,56.9467,0.0000
73093,hold,15.0904,10.0963,0.0000,0.0001,35.5900,0.0000,56.9298,0.0000
73456,hold,15.0884,10.0966,0.0011,0.0114,35.5900,0.0000,56.9151,0.0000
73701,hold,15.0858,10.0958,0.0008,0.0083,35.5900,0.0000,56.8953,0.0000
74029,hold,15.0840,10.0967,-0.0006,-0.0065,35.5900,0.0000,56.8819,0.0000
74444,hold,15.0804,10.0964,-0.0012,-0.0123,35.5900,0.0000,56.8546,0.0000
74866,hold,15.0796,10.0971,0.0002,0.0023,35.5900,0.0000,56.8489,0.0000
75184,hold,15.0781,10.0971,0.0002,0.0020,35.5900,0.0000,56.8373,0.0000
75610,hold,15.0765,10.0963,-0.0006,-0.0063,35.5900,0.0000,56.8249,0.0000
76168,hold,15.0728,10.0958,0.0011,0.0115,35.5900,0.0000,56.7973,0.0000
76422,hold,15.0711,10.0976,-0.0001,-0.0008,35.5900,0.0000,56.7844,0.0000
76904,hold,15.0677,10.0976,-0.0010,-0.0096,35.5900,0.0000,56.7586,0.0000
77399,hold,15.0662,10.0964,0.0002,0.0019,35.5900,0.0000,56.7479,0.0000
77694,hold,15.0639,10.0978,-0.0004,-0.0044,35.5900,0.0000,56.7299,0.0000
77980,hold,15.0616,10.0973,0.0017,0.0171,35.5900,0.0000,56.7133,0.0000
78338,hold,15.0604,10.0964,0.0007,0.0066,35.5900,0.0000,56.7037,0.0000
78647,hold,15.0575,10.0969,-0.0004,-0.0043,35.5900,0.0000,56.6823,0.0000
79209,hold,15.0527,10.0957,-0.0009,-0.0088,35.5900,0.0000,56.6457,0.0000
79704,hold,15.0538,10.0957,-0.0009,-0.0090,35.5900,0.0000,56.6540,0.0000
80470,hold,15.0475,10.0969,-0.0005,-0.0054,35.5900,0.0000,56.6069,0.0000
81023,hold,15.0453,10.0986,-0.0010,-0.0103,35.5900,0.0000,56.5904,0.0000
81501,hold,15.0406,10.0956,-0.0006,-0.0060,35.5900,0.0000,56.5549,0.0000
82054,hold,15.0409,10.0979,0.0008,0.0085,35.5900,0.0000,56.5568,0.0000
82411,hold,15.0387,10.0983,-0.0011,-0.0111,35.5900,0.0000,56.5410,0.0000
82767,hold,15.0381,10.0967,-0.0000,-0.0004,35.5900,0.0000,56.5364,0.0000
83089,hold,15.0355,10.0955,-0.0000,-0.0004,35.5900,0.0000,56.5162,0.0000
83578,hold,15.0305,10.0945,-0.0001,-0.0007,35.5900,0.0000,56.4788,0.0000
83841,hold,15.0314,10.0979,-0.0001,-0.0012,35.5900,0.0000,56.4861,0.0000
84210,hold,15.0310,10.0974,0.0018,0.0181,35.5900,0.0000,56.4825,0.0000
84517,hold,15.0291,10.0983,0.0000,0.0001,35.5900,0.0000,56.4683,0.0000
85297,hold,15.0241,10.0975,0.0001,0.0007,35.5900,0.0000,56.4310,0.0000
85647,hold,15.0210,10.0971,-0.0011,-0.0109,35.5900,0.0000,56.4079,0.0000
86324,hold,15.0178,10.0952,-0.0016,-0.0166,35.5900,0.0000,56.3837,0.0000
86804,hold,15.0172,10.0967,-0.0000,-0.0004,35.5900,0.0000,56.3791,0.0000
87100,hold,15.0152,10.0966,-0.0011,-0.0110,35.5900,0.0000,56.3637,0.0000
87489,hold,15.0162,10.0962,0.0023,0.0234,35.5900,0.0000,56.3712,0.0000
87800,hold,15.0130,10.0954,0.0003,0.0028,35.5900,0.0000,56.3475,0.0000
88182,hold,15.0119,10.0958,0.0009,0.0086,35.5900,0.0000,56.3389,0.0000
88486,hold,15.0100,10.0975,0.0004,0.0044,35.5900,0.0000,56.3248,0.0000
88934,hold,15.0083,10.0975,-0.0003,-0.0032,35.5900,0.0000,56.3119,0.0000
89292,hold,15.0056,10.0964,0.0011,0.0114,35.5900,0.0000,56.2917,0.0000
89647,hold,15.0060,10.0953,0.0013,0.0131,35.5900,0.0000,56.2947,0.0000
89931,hold,15.0034,10.0973,-0.0007,-0.0066,35.5900,0.0000,56.2757,0.0000
90347,hold,15.0013,10.0956,-0.0005,-0.0047,35.5900,0.0000,56.2596,0.0000
90698,hold,15.0022,10.0988,-0.0007,-0.0074,35.5900,0.0000,56.2668,0.0000
91049,hold,15.0000,10.0979,-0.0014,-0.0146,35.5900,0.0000,56.2497,0.0000
91467,hold,14.9966,10.0964,0.0005,0.0049,35.5900,0.0000,56.2243,0.0000
91762,hold,14.9962,10.0973,-0.0006,-0.0063,35.5900,0.0000,56.2218,0.0000
92035,hold,14.9942,10.0959,-0.0018,-0.0185,35.5900,0.0000,56.2067,0.0000
92406,hold,14.9923,10.0968,-0.0001,-0.0011,35.5900,0.0000,56.1925,0.0000
92980,hold,14.9922,10.0954,0.0018,0.0179,35.5900,0.0000,56.1912,0.0000
93530,hold,14.9913,10.0955,0.0011,0.0107,35.5900,0.0000,56.1848,0.0000
94036,hold,14.9852,10.0967,-0.0015,-0.0151,35.5900,0.0000,56.1390,0.0000
277082,done,10.6648,10.0970,0.0012,0.0126,35.5900,24.2972,28.4344,0.0000
