t_ms,phase,v_cap,v_bus,iL,p_bus_W,E_in_J,E_out_J,E_cap_inst_J,i_cmd_eff
55589,hold,15.2197,10.0958,0.0006,0.0059,35.8064,0.0000,57.9096,0.0000
55896,hold,15.2183,10.0968,0.0010,0.0098,35.8064,0.0000,57.8990,0.0000
56190,hold,15.2171,10.0981,-0.0001,-0.0007,35.8064,0.0000,57.8903,0.0000
56433,hold,15.2124,10.0993,0.0009,0.0095,35.8064,0.0000,57.8544,0.0000
56815,hold,15.2131,10.0970,-0.0000,-0.0001,35.8064,0.0000,57.8595,0.0000
57111,hold,15.2088,10.0984,0.0006,0.0064,35.8064,0.0000,57.8273,0.0000
57365,hold,15.2068,10.0967,0.0006,0.0064,35.8064,0.0000,57.8120,0.0000
57921,hold,15.2043,10.0979,-0.0003,-0.0026,35.8064,0.0000,57.7929,0.0000
58225,hold,15.2004,10.0986,-0.0006,-0.0062,35.8064,0.0000,57.7629,0.0000
58952,hold,15.1938,10.0966,-0.0019,-0.0196,35.8064,0.0000,57.7133,0.0000
59474,hold,15.1922,10.0983,0.0003,0.0029,35.8064,0.0000,57.7005,0.0000
59801,hold,15.1896,10.0967,-0.0002,-0.0021,35.8064,0.0000,57.6807,0.0000
60499,hold,15.1854,10.0967,-0.0002,-0.0025,35.8064,0.0000,57.6494,0.0000
60996,hold,15.1809,10.0983,0.0014,0.0144,35.8064,0.0000,57.6146,0.0000
61522,hold,15.1794,10.0968,0.0010,0.0104,35.8064,0.0000,57.6037,0.0000
61839,hold,15.1761,10.0970,-0.0009,-0.0088,35.8064,0.0000,57.5787,0.0000
62214,hold,15.1725,10.0968,0.0002,0.0017,35.8064,0.0000,57.5514,0.0000
62823,hold,15.1703,10.0984,-0.0001,-0.0010,35.8064,0.0000,57.5347,0.0000
63280,hold,15.1675,10.0977,-0.0014,-0.0140,35.8064,0.0000,57.5135,0.0000
64075,hold,15.1618,10.0971,0.0002,0.0015,35.8064,0.0000,57.4702,0.0000
64369,hold,15.1597,10.0962,0.0001,0.0010,35.8064,0.0000,57.4540,0.0000
64874,hold,15.1547,10.0966,-0.0001,-0.0007,35.8064,0.0000,57.4160,0.0000
65111,hold,15.1544,10.0965,0.0006,0.0063,35.8064,0.0000,57.4142,0.0000
65523,hold,15.1526,10.0988,-0.0007,-0.0068,35.8064,0.0000,57.4002,0.0000
65805,hold,15.1501,10.0976,-0.0002,-0.0015,35.8064,0.0000,57.3814,0.0000
66214,hold,15.1467,10.0983,-0.0003,-0.0026,35.8064,0.0000,57.3556,0.0000
66664,hold,15.1452,10.0960,0.0023,0.0229,35.8064,0.0000,57.3444,0.0000
66958,hold,15.1429,10.0976,-0.0008,-0.0086,35.8064,0.0000,57.3271,0.0000
67264,hold,15.1433,10.0978,0.0001,0.0010,35.8064,0.0000,57.3299,0.0000
67532,hold,15.1406,10.0970,-0.0009,-0.0093,35.8064,0.0000,57.3096,0.0000
67950,hold,15.1353,10.0976,-0.0014,-0.0142,35.8064,0.0000,57.2697,0.0000
68305,hold,15.1339,10.0966,-0.0002,-0.0024,35.8064,0.0000,57.2587,0.0000
68927,hold,15.1312,10.0992,0.0006,0.0063,35.8064,0.0000,57.2386,0.0000
69235,hold,15.1306,10.0968,0.0019,0.0190,35.8064,0.0000,57.2335,0.0000
